query-id	corpus-id	score
PLAIN-7	MED-3673	2
PLAIN-7	MED-3674	2
PLAIN-7	MED-3675	2
PLAIN-7	MED-3676	2
PLAIN-7	MED-3677	2
PLAIN-7	MED-3678	2
PLAIN-7	MED-3680	2
PLAIN-7	MED-3681	2
PLAIN-7	MED-3682	2
PLAIN-7	MED-3683	2
PLAIN-7	MED-3693	2
PLAIN-7	MED-3685	2
PLAIN-7	MED-3686	2
PLAIN-7	MED-4410	2
PLAIN-7	MED-4411	2
PLAIN-7	MED-4412	2
PLAIN-7	MED-4522	2
PLAIN-7	MED-4548	2
PLAIN-7	MED-4550	2
PLAIN-7	MED-4628	2
PLAIN-7	MED-4629	2
PLAIN-7	MED-4630	2
PLAIN-7	MED-4631	2
PLAIN-7	MED-5322	2
PLAIN-7	MED-5323	2
PLAIN-7	MED-5324	2
PLAIN-7	MED-5325	2
PLAIN-7	MED-5326	2
PLAIN-7	MED-5327	2
PLAIN-7	MED-5328	2
PLAIN-7	MED-5329	2
PLAIN-7	MED-5330	2
PLAIN-7	MED-5331	2
PLAIN-7	MED-5332	2
PLAIN-7	MED-5333	2
PLAIN-7	MED-5334	2
PLAIN-7	MED-5335	2
PLAIN-7	MED-5363	2
PLAIN-7	MED-5337	2
PLAIN-7	MED-5338	2
PLAIN-7	MED-5339	2
PLAIN-7	MED-5340	2
PLAIN-7	MED-5341	2
PLAIN-7	MED-5342	2
PLAIN-8	MED-2488	3
PLAIN-8	MED-2489	3
PLAIN-8	MED-5322	2
PLAIN-8	MED-5323	2
PLAIN-8	MED-5324	2
PLAIN-8	MED-5325	2
PLAIN-8	MED-5326	2
PLAIN-8	MED-5327	2
PLAIN-8	MED-5328	2
PLAIN-8	MED-5329	2
PLAIN-8	MED-5330	2
PLAIN-8	MED-5331	2
PLAIN-8	MED-5332	2
PLAIN-8	MED-5333	2
PLAIN-8	MED-5334	2
PLAIN-8	MED-5335	2
PLAIN-8	MED-5363	2
PLAIN-8	MED-5337	2
PLAIN-8	MED-5338	2
PLAIN-8	MED-5339	2
PLAIN-8	MED-5340	2
PLAIN-8	MED-5341	2
PLAIN-8	MED-5342	2
PLAIN-9	MED-2491	3
PLAIN-9	MED-2490	3
PLAIN-9	MED-2492	3
PLAIN-9	MED-4912	2
PLAIN-9	MED-4911	2
PLAIN-9	MED-5322	2
PLAIN-9	MED-5323	2
PLAIN-9	MED-5324	2
PLAIN-9	MED-5325	2
PLAIN-9	MED-5326	2
PLAIN-9	MED-5327	2
PLAIN-9	MED-5328	2
PLAIN-9	MED-5329	2
PLAIN-9	MED-5330	2
PLAIN-9	MED-5331	2
PLAIN-9	MED-5332	2
PLAIN-9	MED-5333	2
PLAIN-9	MED-5334	2
PLAIN-9	MED-5335	2
PLAIN-9	MED-5363	2
PLAIN-9	MED-5337	2
PLAIN-9	MED-5338	2
PLAIN-9	MED-5339	2
PLAIN-9	MED-5340	2
PLAIN-9	MED-5341	2
PLAIN-9	MED-5342	2
PLAIN-10	MED-2494	3
PLAIN-10	MED-2495	3
PLAIN-10	MED-2496	3
PLAIN-10	MED-2493	3
PLAIN-10	MED-2497	3
PLAIN-10	MED-3021	2
PLAIN-10	MED-3023	2
PLAIN-10	MED-2904	2
PLAIN-10	MED-2905	2
PLAIN-10	MED-2906	2
PLAIN-10	MED-2907	2
PLAIN-10	MED-3024	2
PLAIN-10	MED-3025	2
PLAIN-10	MED-2910	2
PLAIN-10	MED-3027	2
PLAIN-10	MED-3028	2
PLAIN-10	MED-2913	2
PLAIN-10	MED-3012	2
PLAIN-10	MED-3013	2
PLAIN-10	MED-3030	2
PLAIN-10	MED-2917	2
PLAIN-10	MED-3033	2
PLAIN-10	MED-3034	2
PLAIN-10	MED-3035	2
PLAIN-10	MED-2921	2
PLAIN-10	MED-3585	2
PLAIN-10	MED-3586	2
PLAIN-10	MED-3587	2
PLAIN-10	MED-3588	2
PLAIN-10	MED-3589	2
PLAIN-10	MED-3590	2
PLAIN-10	MED-3591	2
PLAIN-10	MED-3592	2
PLAIN-10	MED-3593	2
PLAIN-10	MED-4954	2
PLAIN-10	MED-3595	2
PLAIN-10	MED-3596	2
PLAIN-10	MED-4726	2
PLAIN-10	MED-3935	2
PLAIN-10	MED-3936	2
PLAIN-10	MED-3937	2
PLAIN-10	MED-3938	2
PLAIN-10	MED-3939	2
PLAIN-10	MED-3940	2
PLAIN-10	MED-3954	2
PLAIN-10	MED-3955	2
PLAIN-10	MED-3956	2
PLAIN-10	MED-4680	2
PLAIN-10	MED-3958	2
PLAIN-10	MED-3959	2
PLAIN-10	MED-4169	2
PLAIN-10	MED-4170	2
PLAIN-10	MED-4171	2
PLAIN-10	MED-4180	2
PLAIN-10	MED-4181	2
PLAIN-10	MED-4184	2
PLAIN-10	MED-4376	2
PLAIN-10	MED-4953	2
PLAIN-10	MED-5322	2
PLAIN-10	MED-5323	2
PLAIN-10	MED-5324	2
PLAIN-10	MED-5325	2
PLAIN-10	MED-5326	2
PLAIN-10	MED-5327	2
PLAIN-10	MED-5328	2
PLAIN-10	MED-5329	2
PLAIN-10	MED-5330	2
PLAIN-10	MED-5331	2
PLAIN-10	MED-5332	2
PLAIN-10	MED-5333	2
PLAIN-10	MED-5334	2
PLAIN-10	MED-5335	2
PLAIN-10	MED-5363	2
PLAIN-10	MED-5337	2
PLAIN-10	MED-5338	2
PLAIN-10	MED-5339	2
PLAIN-10	MED-5340	2
PLAIN-10	MED-5341	2
PLAIN-10	MED-5342	2
PLAIN-14	MED-2522	3
PLAIN-14	MED-2523	2
PLAIN-14	MED-5322	2
PLAIN-14	MED-5323	2
PLAIN-14	MED-5324	2
PLAIN-14	MED-5325	2
PLAIN-14	MED-5326	2
PLAIN-14	MED-5327	2
PLAIN-14	MED-5328	2
PLAIN-14	MED-5329	2
PLAIN-14	MED-5330	2
PLAIN-14	MED-5331	2
PLAIN-14	MED-5332	2
PLAIN-14	MED-5333	2
PLAIN-14	MED-5334	2
PLAIN-14	MED-5335	2
PLAIN-14	MED-5363	2
PLAIN-14	MED-5337	2
PLAIN-14	MED-5338	2
PLAIN-14	MED-5339	2
PLAIN-14	MED-5340	2
PLAIN-14	MED-5341	2
PLAIN-14	MED-5342	2
PLAIN-15	MED-2527	3
PLAIN-15	MED-2524	2
PLAIN-15	MED-2525	2
PLAIN-15	MED-2526	2
PLAIN-15	MED-2528	2
PLAIN-15	MED-2529	2
PLAIN-15	MED-2530	2
PLAIN-15	MED-2763	2
PLAIN-15	MED-2999	2
PLAIN-15	MED-3000	2
PLAIN-15	MED-3001	2
PLAIN-15	MED-3113	2
PLAIN-15	MED-4247	2
PLAIN-15	MED-4598	2
PLAIN-15	MED-4609	2
PLAIN-15	MED-4613	2
PLAIN-15	MED-4617	2
PLAIN-15	MED-4612	2
PLAIN-15	MED-5322	2
PLAIN-15	MED-5323	2
PLAIN-15	MED-5324	2
PLAIN-15	MED-5325	2
PLAIN-15	MED-5326	2
PLAIN-15	MED-5327	2
PLAIN-15	MED-5328	2
PLAIN-15	MED-5329	2
PLAIN-15	MED-5330	2
PLAIN-15	MED-5331	2
PLAIN-15	MED-5332	2
PLAIN-15	MED-5333	2
PLAIN-15	MED-5334	2
PLAIN-15	MED-5335	2
PLAIN-15	MED-5363	2
PLAIN-15	MED-5337	2
PLAIN-15	MED-5338	2
PLAIN-15	MED-5339	2
PLAIN-15	MED-5340	2
PLAIN-15	MED-5341	2
PLAIN-15	MED-5342	2
PLAIN-16	MED-2575	3
PLAIN-16	MED-2580	3
PLAIN-16	MED-2571	3
PLAIN-16	MED-2583	3
PLAIN-16	MED-2574	3
PLAIN-16	MED-2568	2
PLAIN-16	MED-4319	2
PLAIN-16	MED-2570	2
PLAIN-16	MED-2572	2
PLAIN-16	MED-2573	2
PLAIN-16	MED-2988	2
PLAIN-16	MED-2577	2
PLAIN-16	MED-2578	2
PLAIN-16	MED-2579	2
PLAIN-16	MED-2544	2
PLAIN-16	MED-2581	2
PLAIN-16	MED-2546	2
PLAIN-16	MED-2584	2
PLAIN-16	MED-2585	2
PLAIN-16	MED-2559	2
PLAIN-16	MED-2582	2
PLAIN-16	MED-2979	2
PLAIN-16	MED-2980	2
PLAIN-16	MED-2982	2
PLAIN-16	MED-2983	2
PLAIN-16	MED-2984	2
PLAIN-16	MED-2985	2
PLAIN-16	MED-2986	2
PLAIN-16	MED-2987	2
PLAIN-16	MED-2989	2
PLAIN-16	MED-2990	2
PLAIN-16	MED-3714	2
PLAIN-16	MED-3715	2
PLAIN-16	MED-3716	2
PLAIN-16	MED-3717	2
PLAIN-16	MED-3718	2
PLAIN-16	MED-3719	2
PLAIN-16	MED-3720	2
PLAIN-16	MED-3721	2
PLAIN-16	MED-3722	2
PLAIN-16	MED-3723	2
PLAIN-16	MED-3724	2
PLAIN-16	MED-3744	2
PLAIN-16	MED-3726	2
PLAIN-16	MED-4481	2
PLAIN-16	MED-3728	2
PLAIN-16	MED-3729	2
PLAIN-16	MED-3730	2
PLAIN-16	MED-3731	2
PLAIN-16	MED-3732	2
PLAIN-16	MED-4165	2
PLAIN-16	MED-5322	2
PLAIN-16	MED-5323	2
PLAIN-16	MED-5324	2
PLAIN-16	MED-5325	2
PLAIN-16	MED-5326	2
PLAIN-16	MED-5327	2
PLAIN-16	MED-5328	2
PLAIN-16	MED-5329	2
PLAIN-16	MED-5330	2
PLAIN-16	MED-5331	2
PLAIN-16	MED-5332	2
PLAIN-16	MED-5333	2
PLAIN-16	MED-5334	2
PLAIN-16	MED-5335	2
PLAIN-16	MED-5363	2
PLAIN-16	MED-5337	2
PLAIN-16	MED-5338	2
PLAIN-16	MED-5339	2
PLAIN-16	MED-5340	2
PLAIN-16	MED-5341	2
PLAIN-16	MED-5342	2
PLAIN-17	MED-2568	3
PLAIN-17	MED-2988	3
PLAIN-17	MED-2559	3
PLAIN-17	MED-4319	3
PLAIN-17	MED-2570	3
PLAIN-17	MED-2573	3
PLAIN-17	MED-2574	3
PLAIN-17	MED-2585	3
PLAIN-17	MED-2571	2
PLAIN-17	MED-2572	2
PLAIN-17	MED-2575	2
PLAIN-17	MED-2577	2
PLAIN-17	MED-2578	2
PLAIN-17	MED-2579	2
PLAIN-17	MED-2580	2
PLAIN-17	MED-2581	2
PLAIN-17	MED-2583	2
PLAIN-17	MED-2584	2
PLAIN-17	MED-2922	2
PLAIN-17	MED-2923	2
PLAIN-17	MED-2924	2
PLAIN-17	MED-2925	2
PLAIN-17	MED-2926	2
PLAIN-17	MED-3465	2
PLAIN-17	MED-2928	2
PLAIN-17	MED-3548	2
PLAIN-17	MED-3549	2
PLAIN-17	MED-3550	2
PLAIN-17	MED-3551	2
PLAIN-17	MED-3552	2
PLAIN-17	MED-3553	2
PLAIN-17	MED-3554	2
PLAIN-17	MED-3555	2
PLAIN-17	MED-4995	2
PLAIN-17	MED-5322	2
PLAIN-17	MED-5323	2
PLAIN-17	MED-5324	2
PLAIN-17	MED-5325	2
PLAIN-17	MED-5326	2
PLAIN-17	MED-5327	2
PLAIN-17	MED-5328	2
PLAIN-17	MED-5329	2
PLAIN-17	MED-5330	2
PLAIN-17	MED-5331	2
PLAIN-17	MED-5332	2
PLAIN-17	MED-5333	2
PLAIN-17	MED-5334	2
PLAIN-17	MED-5335	2
PLAIN-17	MED-5363	2
PLAIN-17	MED-5337	2
PLAIN-17	MED-5338	2
PLAIN-17	MED-5339	2
PLAIN-17	MED-5340	2
PLAIN-17	MED-5341	2
PLAIN-17	MED-5342	2
PLAIN-18	MED-2988	3
PLAIN-18	MED-2577	3
PLAIN-18	MED-2578	3
PLAIN-18	MED-2572	3
PLAIN-18	MED-2581	3
PLAIN-18	MED-2582	3
PLAIN-18	MED-2584	3
PLAIN-18	MED-717	2
PLAIN-18	MED-718	2
PLAIN-18	MED-719	2
PLAIN-18	MED-720	2
PLAIN-18	MED-721	2
PLAIN-18	MED-722	2
PLAIN-18	MED-723	2
PLAIN-18	MED-724	2
PLAIN-18	MED-2568	2
PLAIN-18	MED-4319	2
PLAIN-18	MED-2570	2
PLAIN-18	MED-2571	2
PLAIN-18	MED-2573	2
PLAIN-18	MED-2574	2
PLAIN-18	MED-2575	2
PLAIN-18	MED-2579	2
PLAIN-18	MED-2580	2
PLAIN-18	MED-2544	2
PLAIN-18	MED-2546	2
PLAIN-18	MED-2583	2
PLAIN-18	MED-2585	2
PLAIN-18	MED-2559	2
PLAIN-18	MED-2979	2
PLAIN-18	MED-2980	2
PLAIN-18	MED-2982	2
PLAIN-18	MED-2983	2
PLAIN-18	MED-2984	2
PLAIN-18	MED-2985	2
PLAIN-18	MED-2986	2
PLAIN-18	MED-2987	2
PLAIN-18	MED-2989	2
PLAIN-18	MED-2990	2
PLAIN-18	MED-3136	2
PLAIN-18	MED-3123	2
PLAIN-18	MED-3138	2
PLAIN-18	MED-3139	2
PLAIN-18	MED-3140	2
PLAIN-18	MED-3127	2
PLAIN-18	MED-3143	2
PLAIN-18	MED-3129	2
PLAIN-18	MED-3130	2
PLAIN-18	MED-3137	2
PLAIN-18	MED-3132	2
PLAIN-18	MED-3141	2
PLAIN-18	MED-3142	2
PLAIN-18	MED-3135	2
PLAIN-18	MED-4057	2
PLAIN-18	MED-4058	2
PLAIN-18	MED-4059	2
PLAIN-18	MED-4060	2
PLAIN-18	MED-4075	2
PLAIN-18	MED-4440	2
PLAIN-18	MED-4785	2
PLAIN-18	MED-4638	2
PLAIN-18	MED-4639	2
PLAIN-18	MED-4640	2
PLAIN-18	MED-4641	2
PLAIN-18	MED-5322	2
PLAIN-18	MED-5323	2
PLAIN-18	MED-5324	2
PLAIN-18	MED-5325	2
PLAIN-18	MED-5326	2
PLAIN-18	MED-5327	2
PLAIN-18	MED-5328	2
PLAIN-18	MED-5329	2
PLAIN-18	MED-5330	2
PLAIN-18	MED-5331	2
PLAIN-18	MED-5332	2
PLAIN-18	MED-5333	2
PLAIN-18	MED-5334	2
PLAIN-18	MED-5335	2
PLAIN-18	MED-5363	2
PLAIN-18	MED-5337	2
PLAIN-18	MED-5338	2
PLAIN-18	MED-5339	2
PLAIN-18	MED-5340	2
PLAIN-18	MED-5341	2
PLAIN-18	MED-5342	2
PLAIN-19	MED-2586	3
PLAIN-19	MED-2587	3
PLAIN-19	MED-2588	3
PLAIN-19	MED-2591	3
PLAIN-19	MED-2589	2
PLAIN-19	MED-2590	2
PLAIN-19	MED-4514	2
PLAIN-19	MED-4515	2
PLAIN-19	MED-5322	2
PLAIN-19	MED-5323	2
PLAIN-19	MED-5324	2
PLAIN-19	MED-5325	2
PLAIN-19	MED-5326	2
PLAIN-19	MED-5327	2
PLAIN-19	MED-5328	2
PLAIN-19	MED-5329	2
PLAIN-19	MED-5330	2
PLAIN-19	MED-5331	2
PLAIN-19	MED-5332	2
PLAIN-19	MED-5333	2
PLAIN-19	MED-5334	2
PLAIN-19	MED-5335	2
PLAIN-19	MED-5363	2
PLAIN-19	MED-5337	2
PLAIN-19	MED-5338	2
PLAIN-19	MED-5339	2
PLAIN-19	MED-5340	2
PLAIN-19	MED-5341	2
PLAIN-19	MED-5342	2
PLAIN-20	MED-2599	3
PLAIN-20	MED-2607	3
PLAIN-20	MED-2602	3
PLAIN-20	MED-2603	3
PLAIN-20	MED-2605	3
PLAIN-20	MED-2604	3
PLAIN-20	MED-2598	2
PLAIN-20	MED-2601	2
PLAIN-20	MED-2606	2
PLAIN-20	MED-2608	2
PLAIN-20	MED-2812	2
PLAIN-20	MED-2816	2
PLAIN-20	MED-2820	2
PLAIN-20	MED-2824	2
PLAIN-20	MED-2815	2
PLAIN-20	MED-2794	2
PLAIN-20	MED-4532	2
PLAIN-20	MED-4533	2
PLAIN-20	MED-4534	2
PLAIN-20	MED-4535	2
PLAIN-20	MED-4536	2
PLAIN-20	MED-5322	2
PLAIN-20	MED-5323	2
PLAIN-20	MED-5324	2
PLAIN-20	MED-5325	2
PLAIN-20	MED-5326	2
PLAIN-20	MED-5327	2
PLAIN-20	MED-5328	2
PLAIN-20	MED-5329	2
PLAIN-20	MED-5330	2
PLAIN-20	MED-5331	2
PLAIN-20	MED-5332	2
PLAIN-20	MED-5333	2
PLAIN-20	MED-5334	2
PLAIN-20	MED-5335	2
PLAIN-20	MED-5363	2
PLAIN-20	MED-5337	2
PLAIN-20	MED-5338	2
PLAIN-20	MED-5339	2
PLAIN-20	MED-5340	2
PLAIN-20	MED-5341	2
PLAIN-20	MED-5342	2
PLAIN-21	MED-2606	3
PLAIN-21	MED-2607	3
PLAIN-21	MED-2608	3
PLAIN-21	MED-2816	3
PLAIN-21	MED-2598	2
PLAIN-21	MED-2599	2
PLAIN-21	MED-2601	2
PLAIN-21	MED-2602	2
PLAIN-21	MED-2603	2
PLAIN-21	MED-2604	2
PLAIN-21	MED-2605	2
PLAIN-21	MED-2812	2
PLAIN-21	MED-2820	2
PLAIN-21	MED-2824	2
PLAIN-21	MED-2815	2
PLAIN-21	MED-2794	2
PLAIN-21	MED-4049	2
PLAIN-21	MED-4053	2
PLAIN-21	MED-4051	2
PLAIN-21	MED-5116	2
PLAIN-21	MED-4047	2
PLAIN-21	MED-4055	2
PLAIN-21	MED-4050	2
PLAIN-21	MED-4058	2
PLAIN-21	MED-4060	2
PLAIN-21	MED-4194	2
PLAIN-21	MED-4195	2
PLAIN-21	MED-4196	2
PLAIN-21	MED-4197	2
PLAIN-21	MED-4332	2
PLAIN-21	MED-5064	2
PLAIN-21	MED-5065	2
PLAIN-24	MED-4551	3
PLAIN-24	MED-2643	3
PLAIN-24	MED-2645	3
PLAIN-24	MED-2656	3
PLAIN-24	MED-2657	3
PLAIN-24	MED-2658	3
PLAIN-24	MED-2660	3
PLAIN-24	MED-2649	3
PLAIN-24	MED-2644	2
PLAIN-24	MED-2646	2
PLAIN-24	MED-2647	2
PLAIN-24	MED-2648	2
PLAIN-24	MED-2627	2
PLAIN-24	MED-2650	2
PLAIN-24	MED-2651	2
PLAIN-24	MED-2652	2
PLAIN-24	MED-2653	2
PLAIN-24	MED-2654	2
PLAIN-24	MED-2655	2
PLAIN-24	MED-2659	2
PLAIN-24	MED-2661	2
PLAIN-24	MED-2662	2
PLAIN-24	MED-4550	2
PLAIN-24	MED-4653	2
PLAIN-24	MED-4654	2
PLAIN-24	MED-4655	2
PLAIN-24	MED-4656	2
PLAIN-24	MED-5322	2
PLAIN-24	MED-5323	2
PLAIN-24	MED-5324	2
PLAIN-24	MED-5325	2
PLAIN-24	MED-5326	2
PLAIN-24	MED-5327	2
PLAIN-24	MED-5328	2
PLAIN-24	MED-5329	2
PLAIN-24	MED-5330	2
PLAIN-24	MED-5331	2
PLAIN-24	MED-5332	2
PLAIN-24	MED-5333	2
PLAIN-24	MED-5334	2
PLAIN-24	MED-5335	2
PLAIN-24	MED-5363	2
PLAIN-24	MED-5337	2
PLAIN-24	MED-5338	2
PLAIN-24	MED-5339	2
PLAIN-24	MED-5340	2
PLAIN-24	MED-5341	2
